age,annual_income,loan_amount,loan_term_months,credit_score,debt_to_income_ratio,employment_years,num_open_accounts,num_derogatory_marks,late_payments_2yr,loan_purpose,default
40,33184.44,15874.91,24,639,0.2971,7.4,14,0,0,debt_consolidation,0
54,35184.54,8698.96,24,797,0.1571,0.6,6,0,0,business,0
22,58997.5,14918.37,60,654,0.3649,0.6,18,0,0,education,0
62,56913.98,33497.88,24,530,0.5346,8.4,12,0,0,debt_consolidation,0
62,84602.72,10940.04,24,738,0.4733,7.2,2,1,2,personal,0
29,103074.14,2533.91,24,655,0.2761,1.6,15,0,0,home_improvement,0
53,90679.4,5634.27,48,806,0.5608,5.1,5,1,0,home_improvement,0
51,53967.46,13733.2,48,561,0.6142,7.5,17,2,0,home_improvement,0
49,101286.27,19142.28,12,768,0.5443,0.5,4,1,0,business,0
62,63079.03,7134.53,24,664,0.2922,0.4,8,0,0,home_improvement,0
53,77966.53,17534.72,12,699,0.1381,8.5,3,0,0,education,0
46,75476.84,11631.96,24,709,0.1706,2.7,5,0,1,education,0
55,76184.21,13456.65,60,720,0.4055,3.9,16,1,0,education,0
54,86846.66,1081.16,12,703,0.2372,9.0,4,0,1,education,0
34,85140.12,12722.56,36,752,0.2389,1.5,8,0,2,debt_consolidation,0
46,83141.16,5798.57,60,595,0.2257,0.4,4,0,0,home_improvement,0
63,51884.27,16377.99,48,750,0.5373,0.9,3,0,2,home_improvement,0
61,43277.33,14760.82,24,724,0.2367,2.9,12,0,0,education,0
60,83608.39,31709.13,36,701,0.105,1.6,1,0,0,debt_consolidation,0
31,73369.63,9885.61,48,616,0.2878,0.1,4,0,0,home_improvement,0
52,86965.53,22630.95,24,653,0.4412,12.8,9,0,0,debt_consolidation,1
32,53437.57,15727.27,24,756,0.1006,0.5,6,0,0,education,0
46,83540.18,24152.16,24,785,0.0342,10.0,7,0,0,personal,0
55,57417.07,31407.98,48,715,0.0785,0.1,13,0,0,home_improvement,1
41,55874.49,13594.51,12,671,0.1774,1.9,15,0,2,personal,0
28,94340.01,11796.9,36,653,0.12,9.7,13,0,1,business,0
54,92493.48,15499.73,12,549,0.3704,1.1,7,0,0,education,0
56,70465.12,1000.0,12,738,0.322,22.7,3,0,0,personal,0
50,56338.95,15801.14,12,759,0.0408,10.7,13,0,0,debt_consolidation,0
33,62924.68,6604.31,12,661,0.4566,6.3,5,0,1,home_improvement,0
26,68690.66,10697.56,48,804,0.4862,25.4,13,1,0,education,1
33,55311.47,11125.62,60,651,0.1399,4.2,13,1,0,debt_consolidation,0
50,73048.09,21405.93,12,621,0.255,12.3,18,1,0,debt_consolidation,0
56,52359.18,15216.09,36,598,0.0534,11.0,12,0,0,business,0
41,103836.45,11307.98,24,599,0.2343,12.2,2,0,1,personal,0
58,20000.0,10323.43,60,731,0.0891,0.4,8,0,0,business,0
22,49157.93,11309.04,24,706,0.5674,2.3,5,0,0,home_improvement,0
37,84324.79,27314.39,36,694,0.1562,2.8,7,1,0,business,0
51,104424.31,10490.07,60,812,0.6196,2.1,19,0,0,business,0
30,50041.83,23176.81,60,601,0.409,4.5,9,1,0,education,0
63,59241.85,11007.84,36,561,0.2267,2.9,3,1,0,business,0
31,76489.59,1000.0,12,729,0.0297,0.8,2,1,1,education,0
34,77486.91,1000.0,48,689,0.3749,1.3,15,1,1,business,0
41,68396.24,8646.18,36,662,0.1898,5.2,5,0,0,business,0
50,84516.58,22781.16,48,766,0.5237,0.3,18,0,0,business,0
25,72396.04,11635.56,24,634,0.1577,0.8,18,0,2,home_improvement,0
49,72902.33,6863.89,12,728,0.4697,9.1,8,0,1,debt_consolidation,0
58,104208.2,12954.26,24,723,0.431,2.4,13,0,1,business,0
34,60850.41,19892.34,12,671,0.2157,7.8,2,1,0,business,0
24,58965.56,7492.31,60,603,0.318,6.6,19,1,0,home_improvement,0
58,57397.14,15387.01,12,617,0.1381,1.7,10,0,0,home_improvement,0
40,50253.98,8118.1,36,575,0.2021,0.7,1,0,0,business,0
49,62118.34,25113.18,60,559,0.4708,5.3,9,0,0,debt_consolidation,0
40,49616.54,30467.7,12,639,0.5113,7.0,4,0,0,personal,0
38,76541.32,18767.28,48,670,0.4929,2.1,10,0,0,home_improvement,0
39,76877.06,7344.3,36,699,0.1915,4.9,10,1,1,business,0
39,71044.73,9859.79,48,675,0.3375,2.5,14,0,0,personal,0
44,74965.22,13547.75,60,729,0.1363,1.4,17,1,0,business,1
61,85301.86,1000.0,12,725,0.0838,3.6,18,0,1,personal,1
30,39364.81,21943.64,60,792,0.4063,3.3,10,2,1,personal,0
50,71820.63,1000.0,60,680,0.3863,16.7,13,0,0,business,0
63,105160.59,1000.0,48,658,0.6182,5.0,10,1,0,business,0
50,51708.02,8104.57,24,574,0.3828,8.0,5,0,2,education,0
23,127657.06,4832.27,60,718,0.1616,6.0,17,0,2,business,0
38,57435.35,22350.51,48,778,0.2494,4.4,2,0,0,debt_consolidation,0
52,71205.85,14882.01,48,628,0.1136,1.3,13,0,0,debt_consolidation,0
49,72307.09,15551.66,60,655,0.2483,8.0,12,0,1,personal,0
64,29221.98,20002.84,36,631,0.4266,7.9,9,0,1,personal,0
60,45012.83,32064.83,48,723,0.3514,4.0,14,0,0,business,0
51,81511.89,8185.4,48,744,0.3679,4.5,16,0,0,education,0
56,59201.57,14389.75,12,830,0.4052,11.1,5,1,1,debt_consolidation,0
41,43260.08,22478.5,12,690,0.1051,18.0,17,0,0,personal,0
37,95393.52,5006.84,36,660,0.2782,2.9,14,0,1,education,0
55,72719.05,20190.02,48,689,0.0753,5.6,16,0,0,home_improvement,0
35,61466.7,6250.22,60,548,0.1982,2.3,5,0,0,debt_consolidation,1
47,122112.06,16228.47,36,733,0.5432,0.8,8,0,0,home_improvement,0
41,40007.4,15372.24,48,780,0.186,0.9,15,0,0,business,0
63,39177.84,12625.0,24,700,0.3654,8.1,14,0,0,business,0
45,55053.21,6761.58,12,696,0.4268,3.6,4,0,3,home_improvement,0
64,71973.54,21079.16,60,631,0.2219,3.0,16,0,1,debt_consolidation,0
39,76301.11,19979.64,48,634,0.1751,2.3,16,0,0,personal,0
64,46818.03,6899.82,48,631,0.3078,4.3,14,0,1,home_improvement,0
30,30198.49,24304.92,36,660,0.3133,3.5,12,0,1,debt_consolidation,0
40,79601.32,18321.84,24,659,0.2553,4.2,8,0,1,education,0
41,53956.92,22408.01,48,647,0.5982,4.5,15,0,0,education,1
63,65199.58,6573.33,24,686,0.3634,3.6,10,0,1,home_improvement,0
51,67157.53,10217.68,48,748,0.3198,1.3,17,0,0,business,0
47,88909.12,9114.53,12,716,0.4538,9.9,9,0,0,business,0
52,52183.78,25172.06,48,739,0.1506,4.4,12,0,0,education,0
56,104718.95,15170.08,48,690,0.1123,1.2,6,0,0,debt_consolidation,0
24,61334.17,7685.68,60,736,0.0453,0.0,6,1,0,personal,0
61,31445.67,10008.44,60,648,0.1995,3.7,16,1,0,debt_consolidation,0
50,39798.8,2695.02,12,716,0.1442,0.3,16,0,0,education,0
27,38675.14,24359.44,24,646,0.1422,7.4,10,0,1,education,0
22,46791.71,27544.69,60,670,0.5257,6.0,2,0,1,business,0
45,71453.91,1519.25,48,660,0.0318,1.5,15,1,0,debt_consolidation,0
59,90153.43,12837.6,48,684,0.1385,9.5,16,0,0,business,0
55,20000.0,10345.02,36,684,0.4097,1.1,8,0,0,debt_consolidation,0
28,87374.69,6490.8,36,686,0.3277,0.3,14,0,0,education,0
32,100331.24,16940.61,60,703,0.2819,17.2,3,0,0,education,0
32,116281.61,29124.06,60,741,0.708,5.0,10,0,1,personal,0
57,75492.95,17860.43,48,598,0.5297,1.0,7,1,0,personal,0
41,20543.63,49657.68,48,621,0.2427,3.4,11,0,1,home_improvement,0
37,31404.03,18537.9,24,553,0.5537,1.3,2,1,0,personal,0
26,87308.3,15138.8,60,660,0.4316,0.5,17,0,1,personal,0
45,67333.01,8699.45,12,771,0.3961,0.2,11,0,1,education,0
51,49249.55,25658.15,12,788,0.4812,0.2,5,0,0,personal,0
51,27697.72,13256.56,48,724,0.2873,9.7,4,0,0,home_improvement,0
60,38086.45,20032.77,48,723,0.4727,0.8,6,0,0,business,0
58,78121.76,13572.71,48,618,0.1485,0.9,1,0,1,debt_consolidation,0
54,76979.12,20355.81,60,715,0.3199,11.2,6,0,0,home_improvement,0
41,89158.0,1000.0,36,654,0.2872,2.3,5,1,0,education,0
43,97996.5,24027.59,24,750,0.5439,2.5,17,0,0,education,0
62,43057.79,20784.18,12,626,0.198,1.4,14,0,0,business,0
42,88071.09,8186.5,60,801,0.4659,13.3,3,0,0,education,0
58,46451.95,17795.53,36,710,0.4937,0.6,18,0,1,business,0
48,61875.2,12817.89,48,554,0.695,4.3,18,1,1,personal,0
59,46685.3,1000.0,48,686,0.6096,4.6,4,0,0,home_improvement,0
56,84252.14,2596.47,60,690,0.4529,2.9,10,0,0,business,0
59,50510.09,10402.18,60,666,0.1664,1.3,12,0,0,business,0
61,81190.82,8384.88,24,717,0.1656,5.3,7,1,1,personal,0
27,76970.3,17816.01,48,484,0.0346,1.1,16,1,0,home_improvement,0
53,93471.1,23941.77,60,709,0.0653,4.5,14,0,1,home_improvement,0
37,79611.72,11285.52,36,642,0.3821,17.5,10,1,0,debt_consolidation,0
49,111728.67,10872.46,48,735,0.2038,1.8,5,0,1,debt_consolidation,0
37,48935.84,3609.63,48,597,0.2294,8.2,5,1,0,business,0
48,84874.65,15352.63,60,760,0.2802,6.1,12,0,0,business,0
24,75030.99,20113.63,12,641,0.2386,6.7,9,0,2,business,0
42,46136.02,8470.9,60,583,0.3393,8.7,5,0,2,home_improvement,0
59,88918.15,18078.61,48,607,0.2985,12.8,5,0,0,personal,0
59,86274.34,21522.05,24,605,0.2811,3.3,19,1,0,personal,0
51,48874.51,1000.0,48,689,0.3081,17.4,6,0,0,business,0
43,23209.22,21393.74,48,736,0.4439,9.0,10,0,0,business,0
40,62390.04,6269.76,24,682,0.2352,0.1,15,0,1,personal,0
52,47857.49,20972.06,36,665,0.1536,13.5,13,0,0,home_improvement,0
41,69073.17,28564.43,48,678,0.3586,9.3,13,0,0,personal,0
40,65274.39,2277.12,12,610,0.6283,9.3,4,0,0,education,0
23,109538.96,13201.83,48,775,0.3772,3.3,14,0,0,home_improvement,0
61,46559.39,17066.56,48,683,0.5876,2.7,16,0,0,debt_consolidation,0
60,79792.96,24520.56,24,697,0.3888,3.6,13,1,1,personal,0
48,31205.95,7527.09,24,648,0.1687,2.6,4,1,1,business,0
29,40523.47,11679.05,36,757,0.2432,5.7,2,0,0,personal,0
48,53937.24,6321.06,48,847,0.4216,0.5,12,0,0,business,0
36,43865.45,19542.42,36,703,0.1795,0.8,15,2,0,home_improvement,0
33,75908.55,1000.0,36,826,0.1302,8.4,2,0,0,business,0
35,64301.21,22711.02,48,680,0.6593,5.0,7,0,1,business,0
28,85615.3,19869.85,24,601,0.347,4.9,17,0,1,debt_consolidation,0
38,39343.7,9787.53,48,710,0.6821,0.0,16,2,0,personal,1
47,69468.14,11501.03,48,687,0.4691,10.3,8,1,0,business,0
58,46397.79,14691.95,36,543,0.0877,1.4,3,0,0,education,0
41,96808.14,3321.75,60,698,0.111,2.3,19,0,2,home_improvement,0
31,39346.47,15137.27,48,634,0.2846,0.9,12,0,0,personal,0
40,21058.15,15085.78,36,736,0.5801,13.0,6,0,0,debt_consolidation,0
39,50328.77,7579.38,36,659,0.0848,8.8,12,0,0,business,0
51,36963.33,26964.73,36,624,0.3756,4.5,17,2,1,business,0
51,68579.96,1464.54,12,592,0.2333,9.4,6,0,0,business,0
46,79546.99,10333.42,24,781,0.0778,2.9,2,1,1,home_improvement,1
45,83244.39,31131.59,12,675,0.2562,10.4,10,1,0,business,0
31,20000.0,3981.02,12,719,0.236,7.3,14,2,0,personal,0
23,83056.86,22218.67,24,711,0.3437,10.1,8,0,0,personal,0
59,70678.99,11662.61,36,579,0.4076,2.5,17,0,0,business,0
53,82537.49,22404.12,48,717,0.4873,0.5,5,0,0,debt_consolidation,0
56,86986.29,14660.17,12,656,0.3909,2.9,1,0,0,home_improvement,0
58,49573.48,20488.86,24,833,0.1348,2.2,18,0,0,personal,0
28,42379.55,14542.7,36,711,0.2251,5.3,7,0,0,business,0
28,73188.5,15432.33,48,750,0.4529,2.5,6,0,0,education,0
48,89121.26,14432.17,24,708,0.3054,4.1,7,0,1,education,0
31,33707.19,16292.7,48,667,0.0713,4.8,1,0,0,personal,0
54,66580.83,12891.35,60,650,0.2861,0.6,18,0,0,personal,0
64,52030.22,16055.03,36,586,0.2637,9.8,12,0,0,home_improvement,0
28,51940.31,7133.61,48,706,0.2979,19.9,17,1,0,education,0
27,55256.29,5234.28,24,761,0.3857,2.7,15,1,1,business,0
27,81375.78,6958.18,12,589,0.2639,6.8,1,1,0,debt_consolidation,0
34,79469.17,24414.06,36,692,0.0924,1.7,5,0,0,education,0
34,42799.0,14556.11,24,680,0.1873,1.7,8,0,1,business,0
23,30655.39,9040.47,24,728,0.0833,3.9,18,3,0,education,0
40,91861.19,23085.95,36,706,0.0926,3.2,12,0,0,business,0
40,85061.01,9039.25,12,666,0.0662,10.0,18,1,0,debt_consolidation,0
59,95964.95,1000.0,60,622,0.2939,2.3,12,0,0,personal,0
23,78694.85,16209.94,48,713,0.2487,6.0,7,0,0,debt_consolidation,0
47,98325.98,11228.53,24,732,0.1838,2.1,2,0,0,home_improvement,0
27,20000.0,6774.33,12,639,0.5652,6.2,14,0,0,personal,0
41,62100.04,23160.85,12,660,0.1448,0.4,11,1,0,home_improvement,0
44,47650.83,22750.91,48,602,0.0786,3.5,6,0,0,personal,0
36,114631.36,15019.32,24,620,0.1517,0.1,12,0,0,education,0
27,35018.77,1000.0,24,623,0.0681,4.8,16,0,1,home_improvement,0
49,31418.11,10752.95,48,677,0.2276,1.0,10,0,1,personal,0
56,49322.12,18413.93,12,715,0.0163,10.1,19,1,1,debt_consolidation,0
32,51871.14,17434.45,24,767,0.0618,0.6,12,0,0,education,0
29,55590.53,20045.96,36,730,0.1064,12.7,12,0,1,debt_consolidation,0
45,87589.27,12950.4,36,778,0.2322,7.0,12,0,2,home_improvement,0
42,102048.34,9717.57,60,600,0.1798,5.4,6,1,0,business,0
57,89251.04,17476.1,24,601,0.2363,2.5,12,0,1,home_improvement,0
28,126957.32,17019.41,48,642,0.1719,2.7,13,0,2,debt_consolidation,0
26,97095.95,14005.75,48,618,0.2028,6.4,8,0,0,personal,0
50,49178.48,28318.11,24,728,0.168,1.2,19,0,0,debt_consolidation,0
37,62188.46,14236.57,24,442,0.5298,0.4,12,0,0,personal,0
27,84772.1,7315.69,60,760,0.4074,0.5,7,0,1,business,0
35,36088.29,2526.34,12,652,0.0231,5.2,18,1,0,education,0
23,57206.88,11410.82,60,652,0.1082,0.1,7,1,0,home_improvement,0
46,81267.05,1000.0,48,739,0.2402,3.9,1,0,3,debt_consolidation,0
52,112802.05,19776.3,36,793,0.1993,11.1,6,0,0,personal,0
34,65833.56,7502.15,24,566,0.3697,2.8,8,1,0,debt_consolidation,0
39,69824.03,18263.67,36,733,0.515,7.9,6,0,1,home_improvement,0
38,77908.22,17212.61,60,672,0.082,2.0,15,0,0,debt_consolidation,0
49,21647.16,27593.26,48,666,0.0838,10.6,8,0,0,personal,0
33,55976.54,14396.13,24,771,0.0854,11.1,17,0,1,personal,0
56,43630.63,28237.53,60,814,0.4364,0.0,16,1,0,debt_consolidation,0
43,84435.61,4222.97,36,563,0.4397,4.6,3,2,0,home_improvement,1
60,54034.7,10071.61,12,692,0.344,0.9,12,1,1,business,0
22,95403.45,13713.92,36,632,0.3371,2.6,18,1,0,education,0
58,75898.78,22838.31,48,556,0.2501,5.5,9,0,0,personal,0
42,61016.72,34199.03,24,680,0.4504,1.4,13,0,1,business,0
22,50943.34,1000.0,60,561,0.4277,1.3,18,1,3,business,0
25,47157.75,35483.44,60,602,0.5188,16.2,1,0,2,home_improvement,0
53,105307.02,19634.73,36,674,0.1491,1.9,1,0,1,business,0
22,20000.0,16113.98,12,721,0.1754,3.8,7,0,0,home_improvement,0
34,62908.55,13780.57,60,688,0.1309,16.5,9,1,0,debt_consolidation,0
38,67140.41,7380.97,36,559,0.6258,3.2,18,1,0,business,0
33,20000.0,11588.27,12,724,0.2137,6.8,12,0,0,education,0
28,97723.48,11380.13,12,669,0.3448,2.8,19,0,1,debt_consolidation,0
24,70270.43,6428.24,12,820,0.4831,8.6,19,0,0,education,0
47,83275.06,20668.96,48,734,0.5891,10.9,17,0,0,business,0
52,83592.92,10900.46,36,647,0.2893,4.0,6,0,0,business,0
57,87756.61,17934.39,48,772,0.2016,3.2,7,0,1,debt_consolidation,0
47,85241.69,20247.58,12,721,0.6503,11.0,19,1,0,business,0
24,85227.89,20651.49,24,651,0.2863,7.6,4,0,0,education,0
49,74761.62,14615.5,36,719,0.2409,2.5,19,0,1,debt_consolidation,0
38,89721.69,11564.12,12,673,0.078,8.9,14,0,0,business,0
59,133141.9,22414.58,60,644,0.1156,0.6,6,0,0,home_improvement,0
51,43650.21,20947.08,12,728,0.1139,1.1,5,0,1,education,0
23,77867.38,12212.75,36,724,0.3852,13.8,14,1,0,business,0
29,85965.82,1786.93,60,663,0.5449,2.3,1,0,0,personal,0
35,26532.91,1000.0,24,663,0.3917,1.9,19,1,2,personal,0
58,112327.65,27491.57,48,786,0.3016,14.2,4,0,0,debt_consolidation,0
56,81261.93,16627.0,24,498,0.4266,6.2,8,0,0,education,0
63,72795.43,6244.8,48,635,0.4334,20.0,18,1,1,business,0
60,56006.68,1000.0,36,458,0.2551,3.5,17,1,0,education,0
32,86140.36,24753.68,36,569,0.3006,0.5,14,0,1,education,0
36,37078.94,13534.55,24,697,0.1167,0.5,16,0,0,business,0
23,108252.22,24536.46,60,718,0.2692,1.5,16,1,3,personal,0
58,91195.14,12622.6,48,789,0.3599,0.2,10,0,2,education,0
64,61926.37,32157.28,60,713,0.1168,8.2,8,0,0,debt_consolidation,0
53,101034.12,24220.34,48,572,0.1888,0.8,19,0,1,business,0
61,21489.31,4605.74,48,650,0.0879,0.7,16,0,0,home_improvement,0
34,39814.95,27322.16,36,665,0.1453,18.0,13,0,0,education,0
64,66563.28,5547.51,24,666,0.23,7.0,8,0,0,home_improvement,0
38,67622.43,18140.68,36,732,0.0978,1.6,18,0,1,education,0
36,76334.21,21812.03,60,593,0.1301,15.4,16,0,1,education,0
54,70289.36,11452.06,48,667,0.7679,0.6,2,0,0,debt_consolidation,0
37,96259.82,4657.16,48,592,0.2841,2.6,8,2,0,debt_consolidation,0
34,28673.61,2322.18,48,662,0.3192,11.5,15,0,1,business,0
43,20000.0,12706.51,24,690,0.1458,6.6,14,0,0,debt_consolidation,0
44,30160.79,20762.2,60,708,0.5202,3.1,16,2,1,education,0
57,32676.55,18844.74,24,674,0.4795,6.9,13,0,3,education,0
64,66159.87,16280.83,24,640,0.6,11.7,7,0,0,personal,0
31,61750.52,15033.82,24,679,0.2986,2.6,3,0,2,business,0
38,73395.4,15458.76,24,679,0.2542,1.4,16,1,0,business,0
51,74467.17,5439.39,24,815,0.1298,2.7,17,0,0,home_improvement,0
34,72366.13,31045.01,48,699,0.5989,3.2,10,0,0,home_improvement,0
51,27063.69,21741.54,24,779,0.2038,6.0,1,0,0,home_improvement,0
51,60159.78,22677.75,24,770,0.053,3.1,19,0,1,debt_consolidation,0
28,52825.57,10517.97,60,625,0.3245,7.2,4,0,2,education,0
31,96275.85,13793.67,12,690,0.375,2.7,8,0,0,debt_consolidation,0
56,74452.89,12127.22,36,631,0.0501,3.7,10,0,1,debt_consolidation,0
23,112274.36,15777.22,24,652,0.1684,1.0,15,0,0,home_improvement,0
51,41080.97,23972.88,48,642,0.2868,3.0,9,0,0,home_improvement,0
40,58302.67,18952.93,12,813,0.1783,2.5,4,0,0,home_improvement,0
60,88664.96,1000.0,48,647,0.1562,2.3,19,0,0,debt_consolidation,0
58,53413.51,21666.15,60,770,0.5157,0.6,3,1,0,education,0
24,75227.62,1000.0,36,665,0.7318,0.3,5,1,1,personal,1
46,50622.9,15447.05,12,617,0.1181,5.5,5,0,0,education,0
55,94966.66,12357.46,36,698,0.313,1.6,3,1,0,debt_consolidation,0
43,30718.37,9371.67,36,779,0.5035,4.0,10,0,1,home_improvement,0
59,113743.98,1000.0,12,734,0.1847,6.4,18,0,1,business,0
35,85090.21,13630.35,60,772,0.1701,6.7,18,1,0,education,0
60,78299.85,13213.75,48,705,0.2786,6.9,9,0,1,personal,0
23,75702.31,7084.57,48,522,0.0545,13.3,10,1,1,business,0
53,48505.59,14803.47,36,688,0.1324,0.2,16,0,1,debt_consolidation,0
64,83609.74,10735.75,60,648,0.2631,4.0,14,0,0,home_improvement,0
24,52964.04,17253.73,48,694,0.0502,1.5,9,1,0,home_improvement,0
62,20000.0,16607.86,60,811,0.3598,0.2,15,1,0,business,1
29,68259.3,16563.58,36,622,0.1489,6.5,18,2,0,education,0
47,47354.43,24419.06,36,656,0.3039,3.0,3,1,0,business,0
53,69585.28,1000.0,12,623,0.1059,5.8,5,0,0,home_improvement,0
32,65553.22,10838.3,24,619,0.2472,0.1,12,0,0,business,0
22,30531.92,8160.44,36,667,0.4264,2.0,6,1,1,debt_consolidation,0
36,105930.68,15121.31,48,678,0.1842,1.3,13,1,0,debt_consolidation,0
25,49289.49,23641.09,24,613,0.3551,2.0,10,0,0,education,0
25,92624.5,26443.14,48,686,0.1845,1.4,7,0,0,personal,0
49,48100.37,9248.38,48,804,0.312,2.5,9,0,0,home_improvement,0
31,66249.56,16231.02,48,657,0.0926,9.9,3,0,0,home_improvement,0
32,72921.45,24475.66,48,608,0.2135,11.8,9,0,0,business,0
44,20000.0,3402.09,36,801,0.3496,2.6,13,0,1,debt_consolidation,0
24,50375.64,1000.0,36,754,0.1838,1.9,11,0,1,home_improvement,0
60,72378.86,18627.41,24,662,0.1993,27.2,3,0,0,debt_consolidation,0
60,67240.47,20442.39,48,721,0.3189,1.8,12,1,1,education,0
38,66663.93,10257.57,24,640,0.2666,2.6,11,0,1,business,0
43,88581.22,22838.68,24,691,0.3765,4.7,6,2,0,personal,0
48,45540.88,25741.97,24,707,0.2675,4.3,13,1,1,home_improvement,0
37,67435.99,15551.77,12,750,0.2802,3.9,19,0,0,personal,0
37,31746.16,16674.42,36,663,0.1733,0.5,11,1,0,debt_consolidation,0
61,53037.0,7626.64,48,737,0.1289,2.6,2,0,0,personal,0
24,96368.73,22001.15,60,762,0.4644,4.8,12,1,0,personal,0
54,65944.55,17203.63,48,554,0.3395,4.5,9,0,0,education,0
63,53805.05,27478.6,60,535,0.0988,8.1,19,1,1,education,0
23,45213.84,6214.03,36,674,0.21,3.0,10,0,0,home_improvement,0
60,31035.11,16614.04,24,583,0.1399,0.1,10,0,1,business,0
48,89361.99,21862.78,36,659,0.2556,13.6,6,0,1,home_improvement,0
36,118427.58,24701.49,24,685,0.2175,1.0,6,0,0,education,0
28,54744.62,12513.43,36,685,0.3476,20.6,1,0,0,education,0
63,20000.0,12287.44,48,799,0.3791,10.1,1,0,0,education,0
30,103782.44,17575.69,24,850,0.0731,1.4,11,0,1,education,0
62,42770.32,22883.24,60,621,0.1738,5.2,17,1,0,personal,0
27,74712.0,11680.7,48,538,0.4046,0.8,4,0,2,home_improvement,0
33,78265.1,10941.62,48,850,0.1068,6.2,8,0,0,education,0
51,93237.41,22431.57,60,632,0.062,0.1,16,0,0,education,0
41,59331.37,14418.12,60,696,0.1246,0.5,13,0,0,business,0
41,76660.2,4276.68,12,535,0.2552,10.2,1,0,1,education,0
48,56906.81,15160.15,24,541,0.6705,1.0,14,0,2,personal,0
41,20000.0,12858.8,24,595,0.1968,0.6,6,1,2,personal,0
28,54639.33,24015.38,12,695,0.0878,2.3,5,0,0,home_improvement,0
61,74357.37,8877.51,60,600,0.115,9.6,1,0,0,business,0
61,40042.24,18265.84,60,718,0.217,0.0,10,0,0,business,0
51,67306.55,16289.99,12,717,0.2808,6.5,13,0,0,home_improvement,0
29,71764.19,15818.06,60,803,0.1545,4.2,14,0,0,debt_consolidation,0
23,98520.92,27824.53,12,645,0.0423,11.1,9,0,1,personal,0
35,41845.02,29399.35,12,610,0.4558,9.9,3,0,0,debt_consolidation,1
31,71122.3,20621.53,60,820,0.6052,1.1,11,0,0,personal,0
39,37703.77,13790.06,48,705,0.3091,2.5,6,1,0,debt_consolidation,0
39,20000.0,17070.64,36,644,0.2083,0.2,3,0,0,debt_consolidation,1
37,53087.89,20968.37,12,709,0.5542,3.4,10,1,0,business,0
26,51327.19,16917.68,24,579,0.149,6.2,11,0,1,home_improvement,0
52,73585.71,18258.43,36,749,0.2948,11.7,19,1,0,home_improvement,0
58,94027.65,3182.99,48,680,0.2786,2.0,5,0,0,education,0
41,67685.77,22969.69,60,742,0.1017,8.8,16,0,0,personal,0
44,48772.65,29988.81,36,656,0.288,12.1,5,0,0,debt_consolidation,0
53,44442.46,19848.16,12,689,0.0456,3.4,16,1,0,home_improvement,0
63,94136.41,16798.05,12,518,0.3839,0.9,18,0,0,personal,0
38,82173.97,43410.72,24,656,0.3568,2.1,9,0,1,personal,0
34,42916.79,7574.38,60,518,0.2151,2.8,12,0,0,debt_consolidation,0
34,30848.83,25241.04,36,670,0.016,4.2,9,0,1,home_improvement,0
38,42877.62,9691.48,60,740,0.6761,2.6,12,0,1,education,0
36,89722.96,26588.69,24,720,0.4916,5.0,16,0,0,debt_consolidation,0
47,41398.81,2102.36,24,633,0.3067,3.6,15,0,1,business,0
49,76500.7,26710.1,24,685,0.2958,0.3,18,1,0,personal,0
63,107321.67,19066.49,12,668,0.3926,1.1,10,1,0,business,0
51,45106.29,10200.27,36,560,0.2315,1.9,18,0,0,education,0
64,55576.41,6453.97,12,641,0.1474,3.5,19,0,1,personal,0
56,64214.08,23618.29,60,654,0.2388,2.6,7,0,0,business,0
43,24867.86,35366.92,36,753,0.3557,2.8,16,1,0,education,0
31,47249.49,17229.01,36,732,0.2825,2.7,13,0,0,home_improvement,0
32,69449.83,12582.06,60,544,0.1146,3.3,14,0,0,debt_consolidation,0
59,40689.2,22576.13,12,835,0.5249,10.4,9,1,0,personal,0
54,118435.77,1000.0,36,701,0.0287,1.6,6,0,0,education,0
27,52687.92,28664.89,60,850,0.2655,18.8,11,1,0,home_improvement,0
58,60561.46,20020.79,12,639,0.1391,5.8,6,2,0,personal,0
28,50644.41,23954.58,36,740,0.7199,6.7,7,0,1,home_improvement,0
33,58923.4,20798.5,60,842,0.055,4.5,15,1,0,education,0
28,46940.12,21871.76,48,578,0.1393,4.7,11,0,1,business,0
23,20000.0,12044.74,12,585,0.2302,0.1,3,0,0,debt_consolidation,0
22,55992.82,7714.93,24,730,0.4554,4.5,8,0,0,personal,0
44,110172.84,2016.66,60,614,0.0601,11.4,8,0,0,education,0
46,105718.55,20998.05,60,541,0.3661,1.9,15,0,0,home_improvement,0
39,38630.55,4869.48,36,493,0.5089,0.8,6,1,1,home_improvement,0
28,25096.55,21571.15,12,720,0.3155,0.8,9,0,0,debt_consolidation,0
24,20000.0,15545.18,12,602,0.4644,2.1,18,1,0,home_improvement,0
50,40676.11,2403.7,24,820,0.0785,3.3,1,0,0,home_improvement,0
31,51106.71,7915.21,36,595,0.4613,1.0,17,0,0,business,0
64,75057.57,31247.83,24,695,0.1771,2.9,15,0,1,debt_consolidation,0
26,54621.42,21230.54,48,609,0.2818,2.1,15,0,0,education,0
55,86958.77,1000.0,48,569,0.1089,2.3,14,0,1,home_improvement,0
29,79834.8,14094.99,60,627,0.3455,5.8,8,0,1,home_improvement,0
35,73657.18,13255.95,48,666,0.3085,9.9,3,0,1,education,0
61,61964.58,11641.27,12,648,0.2393,10.7,6,1,1,business,0
27,89689.46,1000.0,60,709,0.3458,2.0,15,1,0,personal,0
